AgentID,C4,C5,experiment,in_degree,max_od
43,0.125,0.0,32,19,6
44,0.125,0.0,32,1,6
45,0.125,0.0,32,16,6
46,0.125,0.0,32,0,6
47,0.125,0.0,32,1,6
48,0.125,0.0,32,10,6
49,0.125,0.0,32,17,6
0,0.125,0.0,33,4,7
1,0.125,0.0,33,0,7
2,0.125,0.0,33,1,7
3,0.125,0.0,33,6,7
4,0.125,0.0,33,0,7
5,0.125,0.0,33,0,7
6,0.125,0.0,33,6,7
7,0.125,0.0,33,15,7
8,0.125,0.0,33,6,7
9,0.125,0.0,33,38,7
10,0.125,0.0,33,2,7
11,0.125,0.0,33,0,7
12,0.125,0.0,33,0,7
13,0.125,0.0,33,0,7
14,0.125,0.0,33,47,7
15,0.125,0.0,33,26,7
16,0.125,0.0,33,0,7
17,0.125,0.0,33,20,7
18,0.125,0.0,33,26,7
19,0.125,0.0,33,0,7
20,0.125,0.0,33,8,7
21,0.125,0.0,33,0,7
22,0.125,0.0,33,4,7
23,0.125,0.0,33,2,7
24,0.125,0.0,33,15,7
25,0.125,0.0,33,0,7
26,0.125,0.0,33,0,7
27,0.125,0.0,33,0,7
28,0.125,0.0,33,0,7
29,0.125,0.0,33,1,7
30,0.125,0.0,33,2,7
31,0.125,0.0,33,1,7
32,0.125,0.0,33,14,7
33,0.125,0.0,33,0,7
34,0.125,0.0,33,28,7
35,0.125,0.0,33,28,7
36,0.125,0.0,33,0,7
37,0.125,0.0,33,0,7
38,0.125,0.0,33,1,7
39,0.125,0.0,33,1,7
40,0.125,0.0,33,0,7
41,0.125,0.0,33,1,7
42,0.125,0.0,33,7,7
43,0.125,0.0,33,26,7
44,0.125,0.0,33,7,7
45,0.125,0.0,33,2,7
46,0.125,0.0,33,3,7
47,0.125,0.0,33,1,7
48,0.125,0.0,33,1,7
49,0.125,0.0,33,0,7
0,0.125,0.0,34,1,8
1,0.125,0.0,34,55,8
2,0.125,0.0,34,20,8
3,0.125,0.0,34,4,8
4,0.125,0.0,34,14,8
5,0.125,0.0,34,2,8
6,0.125,0.0,34,13,8
7,0.125,0.0,34,4,8
8,0.125,0.0,34,2,8
9,0.125,0.0,34,9,8
10,0.125,0.0,34,3,8
11,0.125,0.0,34,0,8
12,0.125,0.0,34,0,8
13,0.125,0.0,34,2,8
14,0.125,0.0,34,0,8
15,0.125,0.0,34,3,8
16,0.125,0.0,34,0,8
17,0.125,0.0,34,16,8
18,0.125,0.0,34,13,8
19,0.125,0.0,34,0,8
20,0.125,0.0,34,20,8
21,0.125,0.0,34,6,8
22,0.125,0.0,34,0,8
23,0.125,0.0,34,5,8
24,0.125,0.0,34,7,8
25,0.125,0.0,34,2,8
26,0.125,0.0,34,6,8
27,0.125,0.0,34,0,8
28,0.125,0.0,34,0,8
29,0.125,0.0,34,2,8
30,0.125,0.0,34,0,8
31,0.125,0.0,34,4,8
32,0.125,0.0,34,5,8
33,0.125,0.0,34,3,8
34,0.125,0.0,34,6,8
35,0.125,0.0,34,1,8
36,0.125,0.0,34,13,8
37,0.125,0.0,34,92,8
38,0.125,0.0,34,1,8
39,0.125,0.0,34,0,8
40,0.125,0.0,34,19,8
41,0.125,0.0,34,0,8
42,0.125,0.0,34,6,8
43,0.125,0.0,34,7,8
44,0.125,0.0,34,0,8
45,0.125,0.0,34,25,8
46,0.125,0.0,34,0,8
47,0.125,0.0,34,6,8
48,0.125,0.0,34,0,8
49,0.125,0.0,34,3,8
0,0.125,0.0,35,1,9
1,0.125,0.0,35,1,9
2,0.125,0.0,35,2,9
3,0.125,0.0,35,2,9
4,0.125,0.0,35,3,9
5,0.125,0.0,35,19,9
6,0.125,0.0,35,17,9
7,0.125,0.0,35,3,9
8,0.125,0.0,35,1,9
9,0.125,0.0,35,0,9
10,0.125,0.0,35,1,9
11,0.125,0.0,35,0,9
12,0.125,0.0,35,21,9
13,0.125,0.0,35,12,9
14,0.125,0.0,35,0,9
15,0.125,0.0,35,20,9
16,0.125,0.0,35,20,9
17,0.125,0.0,35,7,9
18,0.125,0.0,35,41,9
19,0.125,0.0,35,21,9
20,0.125,0.0,35,0,9
21,0.125,0.0,35,6,9
22,0.125,0.0,35,2,9
23,0.125,0.0,35,3,9
24,0.125,0.0,35,1,9
25,0.125,0.0,35,19,9
26,0.125,0.0,35,2,9
27,0.125,0.0,35,8,9
28,0.125,0.0,35,0,9
29,0.125,0.0,35,1,9
30,0.125,0.0,35,26,9
31,0.125,0.0,35,17,9
32,0.125,0.0,35,0,9
33,0.125,0.0,35,31,9
34,0.125,0.0,35,0,9
35,0.125,0.0,35,0,9
36,0.125,0.0,35,0,9
37,0.125,0.0,35,3,9
38,0.125,0.0,35,0,9
39,0.125,0.0,35,4,9
40,0.125,0.0,35,2,9
41,0.125,0.0,35,4,9
42,0.125,0.0,35,1,9
43,0.125,0.0,35,0,9
44,0.125,0.0,35,5,9
45,0.125,0.0,35,38,9
46,0.125,0.0,35,33,9
47,0.125,0.0,35,25,9
48,0.125,0.0,35,26,9
49,0.125,0.0,35,1,9
0,0.125,0.05,36,5,4
1,0.125,0.05,36,5,4
2,0.125,0.05,36,0,4
3,0.125,0.05,36,3,4
4,0.125,0.05,36,10,4
5,0.125,0.05,36,8,4
6,0.125,0.05,36,7,4
7,0.125,0.05,36,0,4
8,0.125,0.05,36,1,4
9,0.125,0.05,36,0,4
10,0.125,0.05,36,9,4
11,0.125,0.05,36,1,4
12,0.125,0.05,36,11,4
13,0.125,0.05,36,0,4
14,0.125,0.05,36,0,4
15,0.125,0.05,36,4,4
16,0.125,0.05,36,0,4
17,0.125,0.05,36,0,4
18,0.125,0.05,36,3,4
19,0.125,0.05,36,10,4
20,0.125,0.05,36,2,4
21,0.125,0.05,36,0,4
22,0.125,0.05,36,0,4
23,0.125,0.05,36,5,4
24,0.125,0.05,36,8,4
25,0.125,0.05,36,1,4
26,0.125,0.05,36,2,4
27,0.125,0.05,36,5,4
28,0.125,0.05,36,5,4
29,0.125,0.05,36,0,4
30,0.125,0.05,36,0,4
31,0.125,0.05,36,0,4
32,0.125,0.05,36,0,4
33,0.125,0.05,36,10,4
34,0.125,0.05,36,24,4
35,0.125,0.05,36,0,4
36,0.125,0.05,36,2,4
37,0.125,0.05,36,1,4
38,0.125,0.05,36,1,4
39,0.125,0.05,36,0,4
40,0.125,0.05,36,6,4
41,0.125,0.05,36,5,4
42,0.125,0.05,36,0,4
43,0.125,0.05,36,3,4
44,0.125,0.05,36,8,4
45,0.125,0.05,36,6,4
46,0.125,0.05,36,4,4
47,0.125,0.05,36,2,4
48,0.125,0.05,36,1,4
49,0.125,0.05,36,22,4
0,0.125,0.05,37,0,5
1,0.125,0.05,37,0,5
2,0.125,0.05,37,0,5
3,0.125,0.05,37,11,5
4,0.125,0.05,37,5,5
5,0.125,0.05,37,20,5
6,0.125,0.05,37,5,5
7,0.125,0.05,37,2,5
8,0.125,0.05,37,22,5
9,0.125,0.05,37,15,5
10,0.125,0.05,37,1,5
11,0.125,0.05,37,1,5
12,0.125,0.05,37,0,5
13,0.125,0.05,37,2,5
14,0.125,0.05,37,3,5
15,0.125,0.05,37,13,5
16,0.125,0.05,37,0,5
17,0.125,0.05,37,2,5
18,0.125,0.05,37,4,5
19,0.125,0.05,37,6,5
20,0.125,0.05,37,10,5
21,0.125,0.05,37,6,5
22,0.125,0.05,37,1,5
23,0.125,0.05,37,11,5
24,0.125,0.05,37,0,5
25,0.125,0.05,37,1,5
26,0.125,0.05,37,1,5
27,0.125,0.05,37,0,5
28,0.125,0.05,37,0,5
29,0.125,0.05,37,4,5
30,0.125,0.05,37,12,5
31,0.125,0.05,37,5,5
32,0.125,0.05,37,0,5
33,0.125,0.05,37,0,5
34,0.125,0.05,37,7,5
35,0.125,0.05,37,3,5
36,0.125,0.05,37,0,5
37,0.125,0.05,37,10,5
38,0.125,0.05,37,9,5
39,0.125,0.05,37,8,5
40,0.125,0.05,37,21,5
41,0.125,0.05,37,4,5
42,0.125,0.05,37,3,5
43,0.125,0.05,37,3,5
44,0.125,0.05,37,3,5
45,0.125,0.05,37,0,5
46,0.125,0.05,37,2,5
47,0.125,0.05,37,2,5
48,0.125,0.05,37,8,5
49,0.125,0.05,37,4,5
0,0.125,0.05,38,16,6
1,0.125,0.05,38,0,6
2,0.125,0.05,38,13,6
3,0.125,0.05,38,5,6
4,0.125,0.05,38,4,6
5,0.125,0.05,38,3,6
6,0.125,0.05,38,2,6
7,0.125,0.05,38,3,6
8,0.125,0.05,38,0,6
9,0.125,0.05,38,22,6
10,0.125,0.05,38,20,6
11,0.125,0.05,38,1,6
12,0.125,0.05,38,0,6
13,0.125,0.05,38,10,6
14,0.125,0.05,38,0,6
15,0.125,0.05,38,21,6
16,0.125,0.05,38,11,6
17,0.125,0.05,38,6,6
18,0.125,0.05,38,11,6
19,0.125,0.05,38,3,6
20,0.125,0.05,38,1,6
21,0.125,0.05,38,4,6
22,0.125,0.05,38,0,6
23,0.125,0.05,38,0,6
24,0.125,0.05,38,8,6
25,0.125,0.05,38,3,6
26,0.125,0.05,38,0,6
27,0.125,0.05,38,12,6
28,0.125,0.05,38,1,6
29,0.125,0.05,38,1,6
30,0.125,0.05,38,6,6
31,0.125,0.05,38,1,6
32,0.125,0.05,38,0,6
33,0.125,0.05,38,0,6
34,0.125,0.05,38,0,6
35,0.125,0.05,38,1,6
36,0.125,0.05,38,4,6
37,0.125,0.05,38,4,6
38,0.125,0.05,38,3,6
39,0.125,0.05,38,6,6
40,0.125,0.05,38,0,6
41,0.125,0.05,38,15,6
42,0.125,0.05,38,24,6
43,0.125,0.05,38,16,6
44,0.125,0.05,38,2,6
45,0.125,0.05,38,5,6
46,0.125,0.05,38,13,6
47,0.125,0.05,38,2,6
48,0.125,0.05,38,3,6
49,0.125,0.05,38,14,6
0,0.125,0.05,39,0,7
1,0.125,0.05,39,0,7
2,0.125,0.05,39,3,7
3,0.125,0.05,39,0,7
4,0.125,0.05,39,0,7
5,0.125,0.05,39,1,7
6,0.125,0.05,39,0,7
7,0.125,0.05,39,2,7
8,0.125,0.05,39,45,7
9,0.125,0.05,39,0,7
10,0.125,0.05,39,1,7
11,0.125,0.05,39,7,7
12,0.125,0.05,39,0,7
13,0.125,0.05,39,2,7
14,0.125,0.05,39,4,7
15,0.125,0.05,39,1,7
16,0.125,0.05,39,1,7
17,0.125,0.05,39,1,7
18,0.125,0.05,39,7,7
19,0.125,0.05,39,0,7
20,0.125,0.05,39,9,7
21,0.125,0.05,39,8,7
22,0.125,0.05,39,11,7
23,0.125,0.05,39,28,7
24,0.125,0.05,39,8,7
25,0.125,0.05,39,1,7
26,0.125,0.05,39,3,7
27,0.125,0.05,39,0,7
28,0.125,0.05,39,3,7
29,0.125,0.05,39,2,7
30,0.125,0.05,39,1,7
31,0.125,0.05,39,46,7
32,0.125,0.05,39,1,7
33,0.125,0.05,39,35,7
34,0.125,0.05,39,6,7
35,0.125,0.05,39,7,7
36,0.125,0.05,39,7,7
37,0.125,0.05,39,5,7
38,0.125,0.05,39,5,7
39,0.125,0.05,39,0,7
40,0.125,0.05,39,13,7
41,0.125,0.05,39,12,7
42,0.125,0.05,39,4,7
43,0.125,0.05,39,3,7
44,0.125,0.05,39,0,7
45,0.125,0.05,39,0,7
46,0.125,0.05,39,5,7
47,0.125,0.05,39,31,7
48,0.125,0.05,39,15,7
49,0.125,0.05,39,6,7
0,0.125,0.05,40,1,8
1,0.125,0.05,40,16,8
2,0.125,0.05,40,30,8
3,0.125,0.05,40,2,8
4,0.125,0.05,40,3,8
5,0.125,0.05,40,6,8
6,0.125,0.05,40,13,8
7,0.125,0.05,40,1,8
8,0.125,0.05,40,3,8
9,0.125,0.05,40,0,8
10,0.125,0.05,40,0,8
11,0.125,0.05,40,6,8
12,0.125,0.05,40,9,8
13,0.125,0.05,40,32,8
14,0.125,0.05,40,9,8
15,0.125,0.05,40,29,8
16,0.125,0.05,40,0,8
17,0.125,0.05,40,10,8
18,0.125,0.05,40,0,8
19,0.125,0.05,40,33,8
20,0.125,0.05,40,6,8
21,0.125,0.05,40,0,8
22,0.125,0.05,40,5,8
23,0.125,0.05,40,12,8
24,0.125,0.05,40,0,8
25,0.125,0.05,40,7,8
26,0.125,0.05,40,11,8
27,0.125,0.05,40,4,8
28,0.125,0.05,40,0,8
29,0.125,0.05,40,0,8
30,0.125,0.05,40,9,8
31,0.125,0.05,40,0,8
32,0.125,0.05,40,0,8
33,0.125,0.05,40,6,8
34,0.125,0.05,40,0,8
35,0.125,0.05,40,6,8
36,0.125,0.05,40,44,8
37,0.125,0.05,40,5,8
38,0.125,0.05,40,0,8
39,0.125,0.05,40,3,8
40,0.125,0.05,40,5,8
41,0.125,0.05,40,14,8
42,0.125,0.05,40,3,8
43,0.125,0.05,40,2,8
44,0.125,0.05,40,3,8
45,0.125,0.05,40,1,8
46,0.125,0.05,40,17,8
47,0.125,0.05,40,12,8
48,0.125,0.05,40,22,8
49,0.125,0.05,40,0,8
0,0.125,0.05,41,0,9
1,0.125,0.05,41,6,9
2,0.125,0.05,41,31,9
3,0.125,0.05,41,0,9
4,0.125,0.05,41,0,9
5,0.125,0.05,41,0,9
6,0.125,0.05,41,0,9
7,0.125,0.05,41,22,9
8,0.125,0.05,41,1,9
9,0.125,0.05,41,0,9
10,0.125,0.05,41,1,9
11,0.125,0.05,41,2,9
12,0.125,0.05,41,22,9
13,0.125,0.05,41,13,9
14,0.125,0.05,41,4,9
15,0.125,0.05,41,12,9
16,0.125,0.05,41,14,9
17,0.125,0.05,41,49,9
18,0.125,0.05,41,4,9
19,0.125,0.05,41,13,9
20,0.125,0.05,41,1,9
21,0.125,0.05,41,5,9
22,0.125,0.05,41,8,9
23,0.125,0.05,41,0,9
24,0.125,0.05,41,7,9
25,0.125,0.05,41,0,9
26,0.125,0.05,41,5,9
27,0.125,0.05,41,3,9
28,0.125,0.05,41,0,9
29,0.125,0.05,41,6,9
30,0.125,0.05,41,1,9
31,0.125,0.05,41,4,9
32,0.125,0.05,41,1,9
33,0.125,0.05,41,35,9
34,0.125,0.05,41,3,9
35,0.125,0.05,41,0,9
36,0.125,0.05,41,29,9
37,0.125,0.05,41,0,9
38,0.125,0.05,41,20,9
39,0.125,0.05,41,2,9
40,0.125,0.05,41,32,9
41,0.125,0.05,41,31,9
42,0.125,0.05,41,16,9
43,0.125,0.05,41,6,9
44,0.125,0.05,41,0,9
45,0.125,0.05,41,17,9
46,0.125,0.05,41,18,9
47,0.125,0.05,41,1,9
48,0.125,0.05,41,1,9
49,0.125,0.05,41,4,9
0,0.125,0.1,42,0,4
1,0.125,0.1,42,1,4
2,0.125,0.1,42,1,4
3,0.125,0.1,42,13,4
4,0.125,0.1,42,7,4
5,0.125,0.1,42,1,4
6,0.125,0.1,42,1,4
7,0.125,0.1,42,11,4
8,0.125,0.1,42,0,4
9,0.125,0.1,42,14,4
10,0.125,0.1,42,0,4
11,0.125,0.1,42,0,4
12,0.125,0.1,42,0,4
13,0.125,0.1,42,5,4
14,0.125,0.1,42,1,4
15,0.125,0.1,42,2,4
16,0.125,0.1,42,4,4
17,0.125,0.1,42,0,4
18,0.125,0.1,42,6,4
19,0.125,0.1,42,0,4
20,0.125,0.1,42,7,4
21,0.125,0.1,42,9,4
22,0.125,0.1,42,1,4
23,0.125,0.1,42,8,4
24,0.125,0.1,42,10,4
25,0.125,0.1,42,0,4
26,0.125,0.1,42,3,4
27,0.125,0.1,42,0,4
28,0.125,0.1,42,10,4
29,0.125,0.1,42,3,4
30,0.125,0.1,42,2,4
31,0.125,0.1,42,3,4
32,0.125,0.1,42,5,4
33,0.125,0.1,42,16,4
34,0.125,0.1,42,0,4
35,0.125,0.1,42,2,4
36,0.125,0.1,42,13,4
37,0.125,0.1,42,1,4
38,0.125,0.1,42,3,4
39,0.125,0.1,42,5,4
40,0.125,0.1,42,2,4
41,0.125,0.1,42,1,4
42,0.125,0.1,42,17,4
43,0.125,0.1,42,1,4
44,0.125,0.1,42,1,4
45,0.125,0.1,42,8,4
46,0.125,0.1,42,2,4
47,0.125,0.1,42,0,4
48,0.125,0.1,42,0,4
49,0.125,0.1,42,0,4
0,0.125,0.1,43,2,5
1,0.125,0.1,43,0,5
2,0.125,0.1,43,6,5
3,0.125,0.1,43,5,5
4,0.125,0.1,43,0,5
5,0.125,0.1,43,2,5
6,0.125,0.1,43,11,5
7,0.125,0.1,43,0,5
8,0.125,0.1,43,4,5
9,0.125,0.1,43,14,5
10,0.125,0.1,43,10,5
11,0.125,0.1,43,6,5
12,0.125,0.1,43,0,5
13,0.125,0.1,43,7,5
14,0.125,0.1,43,0,5
15,0.125,0.1,43,3,5
16,0.125,0.1,43,0,5
17,0.125,0.1,43,6,5
18,0.125,0.1,43,26,5
19,0.125,0.1,43,0,5
20,0.125,0.1,43,20,5
21,0.125,0.1,43,11,5
22,0.125,0.1,43,2,5
23,0.125,0.1,43,2,5
24,0.125,0.1,43,3,5
25,0.125,0.1,43,3,5
26,0.125,0.1,43,0,5
27,0.125,0.1,43,3,5
28,0.125,0.1,43,0,5
29,0.125,0.1,43,5,5
30,0.125,0.1,43,8,5
31,0.125,0.1,43,2,5
32,0.125,0.1,43,0,5
33,0.125,0.1,43,4,5
34,0.125,0.1,43,0,5
35,0.125,0.1,43,0,5
36,0.125,0.1,43,16,5
37,0.125,0.1,43,1,5
38,0.125,0.1,43,6,5
39,0.125,0.1,43,0,5
40,0.125,0.1,43,6,5
41,0.125,0.1,43,0,5
42,0.125,0.1,43,1,5
43,0.125,0.1,43,1,5
44,0.125,0.1,43,3,5
45,0.125,0.1,43,3,5
46,0.125,0.1,43,15,5
47,0.125,0.1,43,26,5
48,0.125,0.1,43,1,5
49,0.125,0.1,43,6,5
0,0.125,0.1,44,0,6
1,0.125,0.1,44,0,6
2,0.125,0.1,44,2,6
3,0.125,0.1,44,0,6
4,0.125,0.1,44,0,6
5,0.125,0.1,44,0,6
6,0.125,0.1,44,4,6
7,0.125,0.1,44,1,6
8,0.125,0.1,44,9,6
9,0.125,0.1,44,3,6
10,0.125,0.1,44,4,6
11,0.125,0.1,44,0,6
12,0.125,0.1,44,33,6
13,0.125,0.1,44,30,6
14,0.125,0.1,44,17,6
15,0.125,0.1,44,4,6
16,0.125,0.1,44,0,6
17,0.125,0.1,44,3,6
18,0.125,0.1,44,0,6
19,0.125,0.1,44,1,6
20,0.125,0.1,44,5,6
21,0.125,0.1,44,18,6
22,0.125,0.1,44,3,6
23,0.125,0.1,44,1,6
24,0.125,0.1,44,0,6
25,0.125,0.1,44,23,6
26,0.125,0.1,44,7,6
27,0.125,0.1,44,4,6
28,0.125,0.1,44,16,6
29,0.125,0.1,44,6,6
30,0.125,0.1,44,8,6
31,0.125,0.1,44,11,6
32,0.125,0.1,44,5,6
33,0.125,0.1,44,0,6
34,0.125,0.1,44,17,6
35,0.125,0.1,44,0,6
36,0.125,0.1,44,0,6
37,0.125,0.1,44,0,6
38,0.125,0.1,44,0,6
39,0.125,0.1,44,3,6
40,0.125,0.1,44,0,6
41,0.125,0.1,44,14,6
42,0.125,0.1,44,3,6
43,0.125,0.1,44,31,6
44,0.125,0.1,44,13,6
45,0.125,0.1,44,0,6
46,0.125,0.1,44,0,6
47,0.125,0.1,44,1,6
48,0.125,0.1,44,0,6
49,0.125,0.1,44,0,6
0,0.125,0.1,45,0,7
1,0.125,0.1,45,22,7
2,0.125,0.1,45,1,7
3,0.125,0.1,45,1,7
4,0.125,0.1,45,1,7
5,0.125,0.1,45,9,7
6,0.125,0.1,45,11,7
7,0.125,0.1,45,2,7
8,0.125,0.1,45,0,7
9,0.125,0.1,45,0,7
10,0.125,0.1,45,1,7
11,0.125,0.1,45,9,7
12,0.125,0.1,45,2,7
13,0.125,0.1,45,6,7
14,0.125,0.1,45,19,7
15,0.125,0.1,45,7,7
16,0.125,0.1,45,2,7
17,0.125,0.1,45,9,7
18,0.125,0.1,45,9,7
19,0.125,0.1,45,5,7
20,0.125,0.1,45,23,7
21,0.125,0.1,45,2,7
22,0.125,0.1,45,0,7
23,0.125,0.1,45,34,7
24,0.125,0.1,45,11,7
25,0.125,0.1,45,1,7
26,0.125,0.1,45,0,7
27,0.125,0.1,45,3,7
28,0.125,0.1,45,0,7
29,0.125,0.1,45,12,7
30,0.125,0.1,45,22,7
31,0.125,0.1,45,0,7
32,0.125,0.1,45,1,7
33,0.125,0.1,45,2,7
34,0.125,0.1,45,1,7
35,0.125,0.1,45,5,7
36,0.125,0.1,45,7,7
37,0.125,0.1,45,0,7
38,0.125,0.1,45,67,7
39,0.125,0.1,45,4,7
40,0.125,0.1,45,24,7
41,0.125,0.1,45,0,7
42,0.125,0.1,45,2,7
43,0.125,0.1,45,0,7
44,0.125,0.1,45,0,7
45,0.125,0.1,45,8,7
46,0.125,0.1,45,1,7
47,0.125,0.1,45,0,7
48,0.125,0.1,45,0,7
49,0.125,0.1,45,4,7
0,0.125,0.1,46,44,8
1,0.125,0.1,46,18,8
2,0.125,0.1,46,9,8
3,0.125,0.1,46,0,8
4,0.125,0.1,46,11,8
5,0.125,0.1,46,2,8
6,0.125,0.1,46,1,8
7,0.125,0.1,46,0,8
8,0.125,0.1,46,1,8
9,0.125,0.1,46,0,8
10,0.125,0.1,46,57,8
11,0.125,0.1,46,0,8
12,0.125,0.1,46,1,8
13,0.125,0.1,46,2,8
14,0.125,0.1,46,3,8
15,0.125,0.1,46,0,8
16,0.125,0.1,46,4,8
17,0.125,0.1,46,2,8
18,0.125,0.1,46,0,8
19,0.125,0.1,46,4,8
20,0.125,0.1,46,0,8
21,0.125,0.1,46,0,8
22,0.125,0.1,46,0,8
23,0.125,0.1,46,5,8
24,0.125,0.1,46,1,8
25,0.125,0.1,46,6,8
26,0.125,0.1,46,0,8
27,0.125,0.1,46,0,8
28,0.125,0.1,46,0,8
29,0.125,0.1,46,4,8
30,0.125,0.1,46,2,8
31,0.125,0.1,46,9,8
32,0.125,0.1,46,0,8
33,0.125,0.1,46,1,8
34,0.125,0.1,46,37,8
35,0.125,0.1,46,2,8
36,0.125,0.1,46,2,8
37,0.125,0.1,46,4,8
38,0.125,0.1,46,28,8
39,0.125,0.1,46,0,8
40,0.125,0.1,46,0,8
41,0.125,0.1,46,1,8
42,0.125,0.1,46,3,8
43,0.125,0.1,46,57,8
44,0.125,0.1,46,16,8
45,0.125,0.1,46,46,8
46,0.125,0.1,46,0,8
47,0.125,0.1,46,17,8
48,0.125,0.1,46,0,8
49,0.125,0.1,46,0,8
0,0.125,0.1,47,8,9
1,0.125,0.1,47,8,9
2,0.125,0.1,47,6,9
3,0.125,0.1,47,23,9
4,0.125,0.1,47,5,9
5,0.125,0.1,47,0,9
6,0.125,0.1,47,15,9
7,0.125,0.1,47,1,9
8,0.125,0.1,47,19,9
9,0.125,0.1,47,19,9
10,0.125,0.1,47,0,9
11,0.125,0.1,47,16,9
12,0.125,0.1,47,1,9
13,0.125,0.1,47,3,9
14,0.125,0.1,47,0,9
15,0.125,0.1,47,11,9
16,0.125,0.1,47,1,9
17,0.125,0.1,47,3,9
18,0.125,0.1,47,3,9
19,0.125,0.1,47,0,9
20,0.125,0.1,47,25,9
21,0.125,0.1,47,1,9
22,0.125,0.1,47,64,9
23,0.125,0.1,47,11,9
24,0.125,0.1,47,1,9
25,0.125,0.1,47,2,9
26,0.125,0.1,47,9,9
27,0.125,0.1,47,0,9
28,0.125,0.1,47,21,9
29,0.125,0.1,47,6,9
30,0.125,0.1,47,3,9
31,0.125,0.1,47,3,9
32,0.125,0.1,47,9,9
33,0.125,0.1,47,1,9
34,0.125,0.1,47,4,9
35,0.125,0.1,47,3,9
36,0.125,0.1,47,11,9
37,0.125,0.1,47,6,9
38,0.125,0.1,47,2,9
39,0.125,0.1,47,2,9
40,0.125,0.1,47,0,9
41,0.125,0.1,47,0,9
42,0.125,0.1,47,7,9
43,0.125,0.1,47,14,9
44,0.125,0.1,47,2,9
45,0.125,0.1,47,28,9
46,0.125,0.1,47,23,9
47,0.125,0.1,47,18,9
48,0.125,0.1,47,31,9
49,0.125,0.1,47,1,9
0,0.125,0.15000000000000002,48,1,4
1,0.125,0.15000000000000002,48,0,4
2,0.125,0.15000000000000002,48,0,4
3,0.125,0.15000000000000002,48,1,4
4,0.125,0.15000000000000002,48,6,4
5,0.125,0.15000000000000002,48,0,4
6,0.125,0.15000000000000002,48,4,4
7,0.125,0.15000000000000002,48,0,4
8,0.125,0.15000000000000002,48,7,4
9,0.125,0.15000000000000002,48,1,4
10,0.125,0.15000000000000002,48,0,4
11,0.125,0.15000000000000002,48,2,4
12,0.125,0.15000000000000002,48,3,4
13,0.125,0.15000000000000002,48,9,4
14,0.125,0.15000000000000002,48,4,4
15,0.125,0.15000000000000002,48,1,4
16,0.125,0.15000000000000002,48,4,4
17,0.125,0.15000000000000002,48,1,4
18,0.125,0.15000000000000002,48,7,4
19,0.125,0.15000000000000002,48,0,4
20,0.125,0.15000000000000002,48,1,4
21,0.125,0.15000000000000002,48,24,4
22,0.125,0.15000000000000002,48,20,4
23,0.125,0.15000000000000002,48,0,4
24,0.125,0.15000000000000002,48,4,4
25,0.125,0.15000000000000002,48,5,4
26,0.125,0.15000000000000002,48,8,4
27,0.125,0.15000000000000002,48,3,4
28,0.125,0.15000000000000002,48,2,4
29,0.125,0.15000000000000002,48,2,4
30,0.125,0.15000000000000002,48,11,4
31,0.125,0.15000000000000002,48,1,4
32,0.125,0.15000000000000002,48,7,4
33,0.125,0.15000000000000002,48,6,4
34,0.125,0.15000000000000002,48,7,4
35,0.125,0.15000000000000002,48,1,4
36,0.125,0.15000000000000002,48,1,4
37,0.125,0.15000000000000002,48,3,4
38,0.125,0.15000000000000002,48,6,4
39,0.125,0.15000000000000002,48,8,4
40,0.125,0.15000000000000002,48,0,4
41,0.125,0.15000000000000002,48,1,4
42,0.125,0.15000000000000002,48,2,4
43,0.125,0.15000000000000002,48,0,4
44,0.125,0.15000000000000002,48,1,4
45,0.125,0.15000000000000002,48,0,4
46,0.125,0.15000000000000002,48,2,4
47,0.125,0.15000000000000002,48,4,4
48,0.125,0.15000000000000002,48,3,4
49,0.125,0.15000000000000002,48,16,4
0,0.125,0.15000000000000002,49,5,5
1,0.125,0.15000000000000002,49,2,5
2,0.125,0.15000000000000002,49,32,5
3,0.125,0.15000000000000002,49,4,5
4,0.125,0.15000000000000002,49,6,5
5,0.125,0.15000000000000002,49,1,5
6,0.125,0.15000000000000002,49,3,5
7,0.125,0.15000000000000002,49,5,5
8,0.125,0.15000000000000002,49,15,5
9,0.125,0.15000000000000002,49,2,5
10,0.125,0.15000000000000002,49,0,5
11,0.125,0.15000000000000002,49,8,5
12,0.125,0.15000000000000002,49,5,5
13,0.125,0.15000000000000002,49,21,5
14,0.125,0.15000000000000002,49,8,5
15,0.125,0.15000000000000002,49,4,5
16,0.125,0.15000000000000002,49,1,5
17,0.125,0.15000000000000002,49,0,5
18,0.125,0.15000000000000002,49,28,5
19,0.125,0.15000000000000002,49,1,5
20,0.125,0.15000000000000002,49,0,5
21,0.125,0.15000000000000002,49,4,5
22,0.125,0.15000000000000002,49,19,5
23,0.125,0.15000000000000002,49,1,5
24,0.125,0.15000000000000002,49,0,5
25,0.125,0.15000000000000002,49,2,5
26,0.125,0.15000000000000002,49,1,5
27,0.125,0.15000000000000002,49,4,5
28,0.125,0.15000000000000002,49,9,5
29,0.125,0.15000000000000002,49,2,5
30,0.125,0.15000000000000002,49,2,5
31,0.125,0.15000000000000002,49,8,5
32,0.125,0.15000000000000002,49,0,5
33,0.125,0.15000000000000002,49,5,5
34,0.125,0.15000000000000002,49,13,5
35,0.125,0.15000000000000002,49,2,5
36,0.125,0.15000000000000002,49,1,5
37,0.125,0.15000000000000002,49,7,5
